,Address,Baths,Beds,Bike Room,Building Class,Built Year,Cats Only - No Dogs,Cats and Dogs Allowed,Children's Playroom,City,Cold Storage,Community Recreation Facilities,Concierge,Crime,Deck,Doorman,Elevator,Full-time Doorman,Garage Parking,Garden,Green Building,Gym,Hot Tub,Interiors,Land Lease,Laundry in Building,Live-in Super,Media Room,NYC Storm Zone 1,NYC Storm Zone 2,NYC Storm Zone 3,NYC Storm Zone 4,NYC Storm Zone 5,NYC Storm Zone 6,Package Room,Parking Available,Part-time Doorman,Patio,Pets Allowed,Police,Price,Roof Deck,School District,SchoolScore,Smoke-free,Sqft,Storage Available,Stories,Swimming Pool,Units,Valet,Valet Parking,Virtual Doorman,Waterfront,Zipcode,latitude,longitude,std_crime,age,age_sq,Stories_sq,Stories_cubed,travel_minutes,travel_km,central_park_border_km,washington_sq_km,tompkins_sq_km,travel_minutes_grand_central,travel_km_grand_central,Borough,Sqft_sq
0,1 Bond Street #PH6A,3.0,2.0,,RM,1900.0,False,True,, New York,,,,1375.0,,False,True,False,,,,,,,False,,,,,,,,,,,,False,,False,Police Precinct 9,6200000.0,,District 2,1.7612,,2500.0,,6.0,,20.0,,,,,10012.0,40.7266591,-73.9947659,-0.010137949481,116.0,13456.0,36.0,216.0,14.47,3.353,4.58012282815,0.524416389801,1.09806845495,14.52,3.358,Manhattan,6250000.0
1,1 Central Park South #1240,1.5,1.0,False,RM,1907.0,False,True,False, New York,False,False,True,2316.0,False,False,True,True,False,False,False,True,False,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 18,2500000.0,False,District 2,1.7612,False,941.0,False,19.0,False,164.0,False,False,False,False,10019.0,40.7646455,-73.974393,1.56280724441,109.0,11881.0,361.0,6859.0,20.03,10.488,0.0392566273418,4.23280011682,4.29029811679,12.92,2.619,Manhattan,885481.0
2,1 Central Park South #1310,1.0,1.0,False,RM,1907.0,False,True,False, New York,False,False,True,2316.0,False,False,True,True,False,False,False,True,False,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 18,2795000.0,False,District 2,1.7612,False,857.0,False,19.0,False,164.0,False,False,False,False,10019.0,40.7646455,-73.974393,1.56280724441,109.0,11881.0,361.0,6859.0,20.03,10.488,0.0392566273418,4.23280011682,4.29029811679,12.92,2.619,Manhattan,734449.0
3,1 Central Park South #1707,3.5,3.0,False,RM,1907.0,False,True,False, New York,False,False,True,2316.0,False,False,True,True,False,False,False,True,False,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 18,13850000.0,False,District 2,1.7612,False,2975.0,False,19.0,False,164.0,False,False,False,False,10019.0,40.7646455,-73.974393,1.56280724441,109.0,11881.0,361.0,6859.0,20.03,10.488,0.0392566273418,4.23280011682,4.29029811679,12.92,2.619,Manhattan,8850625.0
4,1 Central Park South #1740,1.5,1.0,False,RM,1907.0,False,True,False, New York,False,False,True,2316.0,False,False,True,True,False,False,False,True,False,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 18,3949000.0,False,District 2,1.7612,False,1000.0,False,19.0,False,164.0,False,False,False,False,10019.0,40.7646455,-73.974393,1.56280724441,109.0,11881.0,361.0,6859.0,20.03,10.488,0.0392566273418,4.23280011682,4.29029811679,12.92,2.619,Manhattan,1000000.0
5,1 Central Park South #1801,3.5,4.0,False,RM,1907.0,False,True,False, New York,False,False,True,2316.0,False,False,True,True,False,False,False,True,False,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 18,17900000.0,False,District 2,1.7612,False,4064.0,False,19.0,False,164.0,False,False,False,False,10019.0,40.7646455,-73.974393,1.56280724441,109.0,11881.0,361.0,6859.0,20.03,10.488,0.0392566273418,4.23280011682,4.29029811679,12.92,2.619,Manhattan,16516096.0
6,1 Central Park South #1809,4.5,4.0,False,RM,1907.0,False,True,False, New York,False,False,True,2316.0,False,False,True,True,False,False,False,True,False,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 18,58900000.0,False,District 2,1.7612,False,5655.0,False,19.0,False,164.0,False,False,False,False,10019.0,40.7645337,-73.9738925,1.56280724441,109.0,11881.0,361.0,6859.0,19.88,10.444,0.031901708383,4.24158845448,4.28437706774,12.77,2.575,Manhattan,31979025.0
7,1 Central Park South #301,4.5,3.0,False,RM,1907.0,False,True,False, New York,False,False,True,2316.0,False,False,True,True,False,False,False,True,False,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 18,29950000.0,False,District 2,1.7612,False,3500.0,False,19.0,False,164.0,False,False,False,False,10019.0,40.7646455,-73.974393,1.56280724441,109.0,11881.0,361.0,6859.0,20.03,10.488,0.0392566273418,4.23280011682,4.29029811679,12.92,2.619,Manhattan,12250000.0
8,1 Central Park South #503,2.5,2.0,False,RM,1907.0,False,True,False, New York,False,False,True,2316.0,False,False,True,True,False,False,False,True,False,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 18,10500000.0,False,District 2,1.7612,False,2000.0,False,19.0,False,164.0,False,False,False,False,10019.0,40.7646455,-73.974393,1.56280724441,109.0,11881.0,361.0,6859.0,20.03,10.488,0.0392566273418,4.23280011682,4.29029811679,12.92,2.619,Manhattan,4000000.0
9,1 Central Park South #510,2.0,2.0,False,RM,1907.0,False,True,False, New York,False,False,True,2316.0,False,False,True,True,False,False,False,True,False,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 18,5250000.0,False,District 2,1.7612,False,1192.0,False,19.0,False,164.0,False,False,False,False,10019.0,40.7646455,-73.974393,1.56280724441,109.0,11881.0,361.0,6859.0,20.03,10.488,0.0392566273418,4.23280011682,4.29029811679,12.92,2.619,Manhattan,1420864.0
10,1 Central Park South #515,3.5,3.0,False,RM,1907.0,False,True,False, New York,False,False,True,2316.0,False,False,True,True,False,False,False,True,False,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 18,12985000.0,False,District 2,1.7612,False,3068.0,False,19.0,False,164.0,False,False,False,False,10019.0,40.7646455,-73.974393,1.56280724441,109.0,11881.0,361.0,6859.0,20.03,10.488,0.0392566273418,4.23280011682,4.29029811679,12.92,2.619,Manhattan,9412624.0
11,1 Central Park South #601,3.5,3.0,False,RM,1907.0,False,True,False, New York,False,False,True,2316.0,False,False,True,True,False,False,False,True,False,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 18,14500000.0,False,District 2,1.7612,False,2656.0,False,19.0,False,164.0,False,False,False,False,10019.0,40.7646455,-73.974393,1.56280724441,109.0,11881.0,361.0,6859.0,20.03,10.488,0.0392566273418,4.23280011682,4.29029811679,12.92,2.619,Manhattan,7054336.0
12,1 Central Park South #602,1.5,1.0,False,RM,1907.0,False,True,False, New York,False,False,True,2316.0,False,False,True,True,False,False,False,True,False,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 18,4850000.0,False,District 2,1.7612,False,1155.0,False,19.0,False,164.0,False,False,False,False,10019.0,40.7646455,-73.974393,1.56280724441,109.0,11881.0,361.0,6859.0,20.03,10.488,0.0392566273418,4.23280011682,4.29029811679,12.92,2.619,Manhattan,1334025.0
13,1 Central Park South #706,2.0,2.0,False,RM,1907.0,False,True,False, New York,False,False,True,2316.0,False,False,True,True,False,False,False,True,False,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 18,5800000.0,False,District 2,1.7612,False,1721.0,False,19.0,False,164.0,False,False,False,False,10019.0,40.7646455,-73.974393,1.56280724441,109.0,11881.0,361.0,6859.0,20.03,10.488,0.0392566273418,4.23280011682,4.29029811679,12.92,2.619,Manhattan,2961841.0
14,1 Central Park South #905,1.5,1.0,False,RM,1907.0,False,True,False, New York,False,False,True,2316.0,False,False,True,True,False,False,False,True,False,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 18,5495000.0,False,District 2,1.7612,False,1212.0,False,19.0,False,164.0,False,False,False,False,10019.0,40.7646455,-73.974393,1.56280724441,109.0,11881.0,361.0,6859.0,20.03,10.488,0.0392566273418,4.23280011682,4.29029811679,12.92,2.619,Manhattan,1468944.0
15,1 Central Park South 1101/2/6,8.0,8.0,False,RM,1907.0,False,True,False, New York,False,False,True,2316.0,False,False,True,True,False,False,False,True,False,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 18,26900000.0,False,District 2,1.7612,False,5500.0,False,19.0,False,164.0,False,False,False,False,10019.0,40.7646455,-73.974393,1.56280724441,109.0,11881.0,361.0,6859.0,20.03,10.488,0.0392566273418,4.23280011682,4.29029811679,12.92,2.619,Manhattan,30250000.0
16,1 Central Park South 601-605,5.0,5.0,False,RM,1907.0,False,True,False, New York,False,False,True,2316.0,False,False,True,True,False,False,False,True,False,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 18,38000000.0,False,District 2,1.7612,False,5868.0,False,19.0,False,164.0,False,False,False,False,10019.0,40.7646455,-73.974393,1.56280724441,109.0,11881.0,361.0,6859.0,20.03,10.488,0.0392566273418,4.23280011682,4.29029811679,12.92,2.619,Manhattan,34433424.0
17,1 Central Park South 603-605,4.5,3.0,False,RM,1907.0,False,True,False, New York,False,False,True,2316.0,False,False,True,True,False,False,False,True,False,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 18,23500000.0,False,District 2,1.7612,False,3212.0,False,19.0,False,164.0,False,False,False,False,10019.0,40.7646455,-73.974393,1.56280724441,109.0,11881.0,361.0,6859.0,20.03,10.488,0.0392566273418,4.23280011682,4.29029811679,12.92,2.619,Manhattan,10316944.0
18,1 Central Park West #1118,1.0,1.0,False,RM,1960.0,False,False,False, New York,False,False,False,933.0,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 20,1350000.0,False,District 3,1.6122,False,691.0,False,44.0,True,156.0,False,False,False,False,10023.0,40.76912,-73.9815581,-0.748970867334,56.0,3136.0,1936.0,85184.0,23.0,11.453,0.0508699538071,4.4593739159,4.7417171868,18.57,4.217,Manhattan,477481.0
19,1 Central Park West #1202,2.0,2.0,False,RM,1960.0,False,False,False, New York,False,False,False,933.0,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 20,3750000.0,False,District 3,1.6122,False,1182.0,False,44.0,True,156.0,False,False,False,False,10023.0,40.76912,-73.9815581,-0.748970867334,56.0,3136.0,1936.0,85184.0,23.0,11.453,0.0508699538071,4.4593739159,4.7417171868,18.57,4.217,Manhattan,1397124.0
20,1 Central Park West #26B,2.5,2.0,False,RM,1960.0,False,False,False, New York,False,False,False,933.0,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 20,7500000.0,False,District 3,1.6122,False,1599.0,False,44.0,True,156.0,False,False,False,False,10023.0,40.76912,-73.9815581,-0.748970867334,56.0,3136.0,1936.0,85184.0,23.0,11.453,0.0508699538071,4.4593739159,4.7417171868,18.57,4.217,Manhattan,2556801.0
21,1 Central Park West #28C,2.5,2.0,False,RM,1960.0,False,False,False, New York,False,False,False,933.0,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 20,7500000.0,False,District 3,1.6122,False,1591.0,False,44.0,True,156.0,False,False,False,False,10023.0,40.76912,-73.9815581,-0.748970867334,56.0,3136.0,1936.0,85184.0,23.0,11.453,0.0508699538071,4.4593739159,4.7417171868,18.57,4.217,Manhattan,2531281.0
22,1 Central Park West #31F,2.0,1.0,False,RM,1960.0,False,False,False, New York,False,False,False,933.0,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 20,3595000.0,False,District 3,1.6122,False,1291.0,False,44.0,True,156.0,False,False,False,False,10023.0,40.769114,-73.9818209,-0.748970867334,56.0,3136.0,1936.0,85184.0,23.53,11.576,0.0708680419124,4.45204616246,4.74101827689,18.97,4.027,Manhattan,1666681.0
23,1 Central Park West #38C,2.5,2.0,False,RM,1960.0,False,False,False, New York,False,False,False,933.0,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 20,7900000.0,False,District 3,1.6122,False,1591.0,False,44.0,True,156.0,False,False,False,False,10023.0,40.76912,-73.9815581,-0.748970867334,56.0,3136.0,1936.0,85184.0,23.0,11.453,0.0508699538071,4.4593739159,4.7417171868,18.57,4.217,Manhattan,2531281.0
24,1 Central Park West #40E,2.0,2.0,False,RM,1960.0,False,False,False, New York,False,False,False,933.0,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 20,4350000.0,False,District 3,1.6122,False,1444.0,False,44.0,True,156.0,False,False,False,False,10023.0,40.76912,-73.9815581,-0.748970867334,56.0,3136.0,1936.0,85184.0,23.0,11.453,0.0508699538071,4.4593739159,4.7417171868,18.57,4.217,Manhattan,2085136.0
25,1 Central Park West #46D,3.5,3.0,False,RM,1960.0,False,False,False, New York,False,False,False,933.0,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 20,7350000.0,False,District 3,1.6122,False,2115.0,False,44.0,True,156.0,False,False,False,False,10023.0,40.76912,-73.9815581,-0.748970867334,56.0,3136.0,1936.0,85184.0,23.0,11.453,0.0508699538071,4.4593739159,4.7417171868,18.57,4.217,Manhattan,4473225.0
26,1 Central Park West #47BC,6.0,6.0,False,RM,1960.0,False,False,False, New York,False,False,False,933.0,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 20,34500000.0,False,District 3,1.6122,False,6360.0,False,44.0,True,156.0,False,False,False,False,10023.0,40.76912,-73.9815581,-0.748970867334,56.0,3136.0,1936.0,85184.0,23.0,11.453,0.0508699538071,4.4593739159,4.7417171868,18.57,4.217,Manhattan,40449600.0
27,1 Central Park West #518,1.0,1.0,False,RM,1960.0,False,False,False, New York,False,False,False,933.0,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 20,1250000.0,False,District 3,1.6122,False,691.0,False,44.0,True,156.0,False,False,False,False,10023.0,40.76912,-73.9815581,-0.748970867334,56.0,3136.0,1936.0,85184.0,23.0,11.453,0.0508699538071,4.4593739159,4.7417171868,18.57,4.217,Manhattan,477481.0
28,1 Grand Army Plaza #2F,3.0,4.0,True,M1,2008.0,False,True,True, Brooklyn,False,True,True,1586.0,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,Police Precinct 77,3999000.0,False,District 13,0.1126,False,3273.0,True,15.0,True,99.0,False,False,False,False,11238.0,40.6735588,-73.9684194,0.342562832571,8.0,64.0,225.0,3375.0,20.97,7.401,10.1017356355,6.82444287651,5.97773560994,31.33,14.3,Brooklyn,10712529.0
29,1 Grand Army Plaza #7D,3.0,3.0,True,M1,2008.0,False,True,True, Brooklyn,False,True,True,1586.0,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,Police Precinct 77,3750000.0,False,District 13,0.1126,False,2470.0,True,15.0,True,99.0,False,False,False,False,11238.0,40.6735588,-73.9684194,0.342562832571,8.0,64.0,225.0,3375.0,20.97,7.401,10.1017356355,6.82444287651,5.97773560994,31.33,14.3,Brooklyn,6100900.0
30,1 Hanson Place #14K,2.0,2.0,True,RM,1927.0,False,True,True, Brooklyn,False,True,True,1096.0,True,False,True,True,False,False,False,True,False,,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,Police Precinct 88,1799000.0,True,District 15,1.109,False,1359.0,False,41.0,False,179.0,False,False,False,False,11217.0,40.6855462,-73.9777234818,-0.476505334279,89.0,7921.0,1681.0,68921.0,15.15,5.215,8.77176717486,5.3050291847,4.55194996219,25.52,12.114,Brooklyn,1846881.0
31,1 Hanson Place #21E,2.0,1.0,True,RM,1927.0,False,True,True, Brooklyn,False,True,True,1096.0,True,False,True,True,False,False,False,True,False,,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,Police Precinct 88,1400000.0,True,District 15,1.109,False,1152.0,False,41.0,False,179.0,False,False,False,False,11217.0,40.6855462,-73.9777234818,-0.476505334279,89.0,7921.0,1681.0,68921.0,15.15,5.215,8.77176717486,5.3050291847,4.55194996219,25.52,12.114,Brooklyn,1327104.0
32,1 Main Street #12F,1.5,1.0,True,RM,1916.0,False,True,False, Brooklyn,False,False,True,1047.0,False,False,True,True,False,False,False,True,False,,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,Police Precinct 84,1850000.0,True,District 13,0.1126,False,1414.0,False,15.0,False,124.0,False,False,False,True,11201.0,40.7035609,-73.9903595,-0.558412150964,100.0,10000.0,225.0,3375.0,10.73,3.817,6.91843993213,3.0927286414,2.64024471296,20.97,10.716,Brooklyn,1999396.0
33,1 Main Street #2B,3.5,4.0,True,RM,1916.0,False,True,False, Brooklyn,False,False,True,1047.0,False,False,True,True,False,False,False,True,False,,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,Police Precinct 84,4349000.0,True,District 13,0.1126,False,2592.0,False,15.0,False,124.0,False,False,False,True,11201.0,40.7035609,-73.9903595,-0.558412150964,100.0,10000.0,225.0,3375.0,10.73,3.817,6.91843993213,3.0927286414,2.64024471296,20.97,10.716,Brooklyn,6718464.0
34,1 Main Street 14TH-FLOOR,2.5,3.0,True,RM,1916.0,False,True,False, Brooklyn,False,False,True,1047.0,False,False,True,True,False,False,False,True,False,,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,Police Precinct 84,7495000.0,True,District 13,0.1126,False,3208.0,False,15.0,False,124.0,False,False,False,True,11201.0,40.7035609,-73.9903595,-0.558412150964,100.0,10000.0,225.0,3375.0,10.73,3.817,6.91843993213,3.0927286414,2.64024471296,20.97,10.716,Brooklyn,10291264.0
35,1 Montana Place ,2.0,4.0,False,A1,1965.0,,,False, Brooklyn,False,False,False,1284.0,False,,,,False,False,False,False,False,,,False,False,False,False,True,False,False,False,False,False,False,,False,,Police Precinct 63,1379000.0,False,District 22,0.5326,False,3132.0,False,2.0,False,1.0,False,False,False,False,11234.0,40.606898,-73.903205,-0.162250609039,51.0,2601.0,4.0,8.0,37.77,32.486,18.4663368349,15.9122760691,14.8425236747,50.93,40.854,Brooklyn,9809424.0
36,1 Morton Square #2BW,2.5,2.0,True,RM,2002.0,False,True,True, New York,False,True,True,1568.0,False,False,True,True,False,False,False,True,False,,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,Police Precinct 6,2850000.0,False,District 2,1.7612,False,1345.0,False,14.0,False,142.0,False,False,False,False,10014.0,40.7315375,-74.0033491,0.312474614197,14.0,196.0,196.0,2744.0,14.3,4.953,4.44451180638,0.491520777347,1.90930926438,16.47,3.83,Manhattan,1809025.0
37,1 Morton Square #4DWEST,2.5,2.0,True,RM,2002.0,False,True,True, New York,False,True,True,1568.0,False,False,True,True,False,False,False,True,False,,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,Police Precinct 6,3995000.0,False,District 2,1.7612,False,1731.0,False,14.0,False,142.0,False,False,False,False,10014.0,40.7315375,-74.0033491,0.312474614197,14.0,196.0,196.0,2744.0,14.3,4.953,4.44451180638,0.491520777347,1.90930926438,16.47,3.83,Manhattan,2996361.0
38,1 Morton Square 12B-WEST,3.5,3.0,True,RM,2002.0,False,True,True, New York,False,True,True,1568.0,False,False,True,True,False,False,False,True,False,,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,Police Precinct 6,6500000.0,False,District 2,1.7612,False,2447.0,False,14.0,False,142.0,False,False,False,False,10014.0,40.7315375,-74.0033491,0.312474614197,14.0,196.0,196.0,2744.0,14.3,4.953,4.44451180638,0.491520777347,1.90930926438,16.47,3.83,Manhattan,5987809.0
39,1 Morton Square 14E-WEST,2.0,2.0,True,RM,2002.0,False,True,True, New York,False,True,True,1568.0,False,False,True,True,False,False,False,True,False,,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,Police Precinct 6,2795000.0,False,District 2,1.7612,False,1200.0,False,14.0,False,142.0,False,False,False,False,10014.0,40.7315375,-74.0033491,0.312474614197,14.0,196.0,196.0,2744.0,14.3,4.953,4.44451180638,0.491520777347,1.90930926438,16.47,3.83,Manhattan,1440000.0
40,1 Station Square #3,1.0,1.0,,D4,1930.0,,,, Forest Hills,,,,815.0,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 112,298000.0,,District 28,0.5255,,500.0,,3.0,,50.0,,,,,11375.0,40.7189791,-73.8452502,-0.946215854453,86.0,7396.0,9.0,27.0,32.15,20.752,11.8877632005,12.9384905308,11.5638579693,24.17,14.346,Queens,250000.0
41,1 Station Square #315,1.0,2.0,,D4,1930.0,,,, Forest Hills,,,,815.0,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 112,469000.0,,District 28,0.5255,,750.0,,3.0,,50.0,,,,,11375.0,40.7189791,-73.8452502,-0.946215854453,86.0,7396.0,9.0,27.0,32.15,20.752,11.8877632005,12.9384905308,11.5638579693,24.17,14.346,Queens,562500.0
42,1 Station Square #401,1.0,1.0,,D4,1930.0,,,, Forest Hills,,,,815.0,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 112,369000.0,,District 28,0.5255,,800.0,,3.0,,50.0,,,,,11375.0,40.7189791,-73.8452502,-0.946215854453,86.0,7396.0,9.0,27.0,32.15,20.752,11.8877632005,12.9384905308,11.5638579693,24.17,14.346,Queens,640000.0
43,1 Tiffany Place #4D,1.0,1.0,True,R4,1921.0,False,True,True, Brooklyn,False,False,False,624.0,False,False,True,True,False,False,False,True,False,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,Police Precinct 76,749000.0,False,District 15,1.109,False,834.0,True,5.0,False,70.0,False,False,False,False,11231.0,40.6870458,-74.0004737,-1.26548528276,95.0,9025.0,25.0,125.0,12.22,7.261,8.90281145164,4.87166332521,4.6493985413,23.25,12.348,Brooklyn,695556.0
44,1 Wall Street Court #301,2.0,2.0,False,RM,1904.0,False,True,False, New York,False,True,False,1389.0,False,False,True,True,False,False,False,False,False,McCartan,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,Police Precinct 1,1195000.0,True,District 2,1.7612,False,1024.0,False,15.0,False,126.0,False,False,False,False,10005.0,40.7071269,-74.0118078,0.0132639981433,112.0,12544.0,225.0,3375.0,7.08,1.346,7.15832011025,2.89617516668,3.32134765466,20.07,9.835,Manhattan,1048576.0
45,1 Wall Street Court #PH5,2.0,3.0,False,RM,1904.0,False,True,False, New York,False,True,False,1389.0,False,False,True,True,False,False,False,False,False,McCartan,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,Police Precinct 1,1950000.0,True,District 2,1.7612,False,1495.0,False,15.0,False,126.0,False,False,False,False,10005.0,40.7071269,-74.0118078,0.0132639981433,112.0,12544.0,225.0,3375.0,7.08,1.346,7.15832011025,2.89617516668,3.32134765466,20.07,9.835,Manhattan,2235025.0
46,1 West 72nd Street #46,3.5,4.0,False,D4,1900.0,False,True,False, New York,False,False,False,933.0,False,False,True,True,False,False,False,False,False,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 20,14500000.0,False,District 3,1.6122,False,4500.0,False,9.0,False,94.0,False,False,False,False,10023.0,40.7767902,-73.9761649,-0.748970867334,116.0,13456.0,81.0,729.0,24.82,13.362,0.0636007649231,5.41205741363,5.61346229011,20.62,4.551,Manhattan,20250000.0
47,1 West 72nd Street #78,2.0,2.0,False,D4,1900.0,False,True,False, New York,False,False,False,933.0,False,False,True,True,False,False,False,False,False,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 20,7500000.0,False,District 3,1.6122,False,2000.0,False,9.0,False,94.0,False,False,False,False,10023.0,40.7767902,-73.9761649,-0.748970867334,116.0,13456.0,81.0,729.0,24.82,13.362,0.0636007649231,5.41205741363,5.61346229011,20.62,4.551,Manhattan,4000000.0
48,1 West 72nd Street #97,1.0,1.0,False,D4,1900.0,False,True,False, New York,False,False,False,933.0,False,False,True,True,False,False,False,False,False,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 20,1695000.0,False,District 3,1.6122,False,600.0,False,9.0,False,94.0,False,False,False,False,10023.0,40.7767902,-73.9761649,-0.748970867334,116.0,13456.0,81.0,729.0,24.82,13.362,0.0636007649231,5.41205741363,5.61346229011,20.62,4.551,Manhattan,360000.0
49,10 Bleecker Street #4A,3.0,4.0,True,D0,1900.0,False,True,False, New York,False,False,False,1375.0,False,False,True,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 9,6850000.0,False,District 2,1.7612,False,3630.0,False,7.0,False,22.0,False,False,False,False,10012.0,40.7252204,-73.9929292,-0.010137949481,116.0,13456.0,49.0,343.0,13.42,3.109,4.66902078665,0.740261698537,0.951974595764,14.52,3.651,Manhattan,13176900.0
50,10 Bleecker Street #4A,3.0,4.0,,C3,1931.0,,,, Brooklyn,,,,1845.0,,,,,,,,,,,,,,,,,,,,,,,,,,Police Precinct 83,6850000.0,,District 32,-0.7071,,3630.0,,4.0,,4.0,,,,,11221.0,40.6927809,-73.923122,0.77549886362,85.0,7225.0,16.0,64.0,29.47,9.805,9.00863080855,7.58211075175,6.20632127465,29.47,12.358,Brooklyn,13176900.0
51,10 East 22nd Street #3/4,2.5,3.0,False,RM,1910.0,False,False,False, New York,False,False,False,2079.0,False,False,True,False,False,False,False,False,False,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Police Precinct 13,8850000.0,False,District 2,1.7612,False,4000.0,False,5.0,False,4.0,False,False,True,False,10010.0,40.7401525,-73.9889082,1.16664570248,106.0,11236.0,25.0,125.0,14.35,6.795,3.01241941198,1.2663174133,1.63969732899,7.22,1.82,Manhattan,16000000.0
52,10 East 70th Street #3A,3.0,2.0,False,D4,1962.0,False,False,False, New York,False,False,False,1936.0,False,False,True,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 19,3199000.0,False,District 2,1.7612,False,2000.0,False,15.0,False,46.0,False,False,False,False,10021.0,40.77048195,-73.9669623375,0.927611523178,54.0,2916.0,225.0,3375.0,19.08,11.137,0.124629677595,5.10421714737,5.05025522992,16.1,3.26,Manhattan,4000000.0
53,10 East 70th Street #7B,2.0,2.0,False,D4,1962.0,False,False,False, New York,False,False,False,1936.0,False,False,True,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Police Precinct 19,1699000.0,False,District 2,1.7612,False,1500.0,False,15.0,False,46.0,False,False,False,False,10021.0,40.7705373,-73.9669891,0.927611523178,54.0,2916.0,225.0,3375.0,19.12,11.142,0.120145066216,5.10837186383,5.05565181158,16.13,3.265,Manhattan,2250000.0
54,10 East End Avenue #2C,1.0,2.0,True,D4,1957.0,False,True,False, New York,False,False,False,1936.0,False,False,True,True,False,False,False,False,False,,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Police Precinct 19,799000.0,True,District 2,1.7612,False,900.0,True,20.0,False,198.0,False,False,False,False,10075.0,40.7709612,-73.9479045,0.927611523178,59.0,3481.0,400.0,8000.0,12.4,10.072,1.50354601054,6.11905078434,5.71361211261,12.72,4.789,Manhattan,810000.0
